[2022-03-22 11:22:02 PM-train.py-INFO:2022-03-22 23:22:02.329256, Epoch: [001/020], Step: [0001/4779], Loss: 2.4759]
[2022-03-23 01:05:29 AM-train.py-INFO:2022-03-23 01:05:29.987126, Epoch: [003/020], Step: [0601/4779], Loss: 1.0113]
[2022-03-23 01:05:32 AM-train.py-INFO:2022-03-23 01:05:32.284496, Epoch: [003/020], Step: [0606/4779], Loss: 1.0113]
[2022-03-23 01:05:34 AM-train.py-INFO:2022-03-23 01:05:34.479756, Epoch: [003/020], Step: [0611/4779], Loss: 1.0088]
[2022-03-23 01:05:36 AM-train.py-INFO:2022-03-23 01:05:36.708348, Epoch: [003/020], Step: [0616/4779], Loss: 1.0072]
[2022-03-23 01:05:39 AM-train.py-INFO:2022-03-23 01:05:39.028814, Epoch: [003/020], Step: [0621/4779], Loss: 1.0058]
[2022-03-23 01:05:41 AM-train.py-INFO:2022-03-23 01:05:41.296968, Epoch: [003/020], Step: [0626/4779], Loss: 1.0077]
[2022-03-23 01:05:43 AM-train.py-INFO:2022-03-23 01:05:43.802770, Epoch: [003/020], Step: [0631/4779], Loss: 1.0070]
[2022-03-23 01:05:46 AM-train.py-INFO:2022-03-23 01:05:46.087532, Epoch: [003/020], Step: [0636/4779], Loss: 1.0048]
[2022-03-23 01:05:48 AM-train.py-INFO:2022-03-23 01:05:48.187575, Epoch: [003/020], Step: [0641/4779], Loss: 1.0034]
[2022-03-23 01:05:50 AM-train.py-INFO:2022-03-23 01:05:50.307252, Epoch: [003/020], Step: [0646/4779], Loss: 1.0042]
[2022-03-23 01:05:52 AM-train.py-INFO:2022-03-23 01:05:52.579220, Epoch: [003/020], Step: [0651/4779], Loss: 1.0021]
[2022-03-23 01:05:54 AM-train.py-INFO:2022-03-23 01:05:54.693471, Epoch: [003/020], Step: [0656/4779], Loss: 1.0029]
[2022-03-23 01:05:56 AM-train.py-INFO:2022-03-23 01:05:56.686917, Epoch: [003/020], Step: [0661/4779], Loss: 1.0012]
[2022-03-23 01:05:58 AM-train.py-INFO:2022-03-23 01:05:58.705236, Epoch: [003/020], Step: [0666/4779], Loss: 1.0003]
[2022-03-23 01:06:01 AM-train.py-INFO:2022-03-23 01:06:01.084654, Epoch: [003/020], Step: [0671/4779], Loss: 1.0010]
[2022-03-23 01:06:03 AM-train.py-INFO:2022-03-23 01:06:03.095882, Epoch: [003/020], Step: [0676/4779], Loss: 1.0021]
[2022-03-23 01:06:05 AM-train.py-INFO:2022-03-23 01:06:05.094296, Epoch: [003/020], Step: [0681/4779], Loss: 1.0023]
[2022-03-23 01:06:07 AM-train.py-INFO:2022-03-23 01:06:07.189271, Epoch: [003/020], Step: [0686/4779], Loss: 1.0008]
[2022-03-23 01:06:09 AM-train.py-INFO:2022-03-23 01:06:09.197806, Epoch: [003/020], Step: [0691/4779], Loss: 0.9984]
[2022-03-23 01:06:11 AM-train.py-INFO:2022-03-23 01:06:11.188430, Epoch: [003/020], Step: [0696/4779], Loss: 0.9984]
[2022-03-23 01:06:13 AM-train.py-INFO:2022-03-23 01:06:13.194220, Epoch: [003/020], Step: [0701/4779], Loss: 0.9997]
[2022-03-23 01:06:15 AM-train.py-INFO:2022-03-23 01:06:15.194177, Epoch: [003/020], Step: [0706/4779], Loss: 0.9977]
[2022-03-23 01:06:17 AM-train.py-INFO:2022-03-23 01:06:17.187892, Epoch: [003/020], Step: [0711/4779], Loss: 0.9985]
[2022-03-23 01:06:19 AM-train.py-INFO:2022-03-23 01:06:19.193085, Epoch: [003/020], Step: [0716/4779], Loss: 0.9965]
[2022-03-23 01:06:21 AM-train.py-INFO:2022-03-23 01:06:21.284843, Epoch: [003/020], Step: [0721/4779], Loss: 0.9963]
[2022-03-23 01:06:23 AM-train.py-INFO:2022-03-23 01:06:23.290284, Epoch: [003/020], Step: [0726/4779], Loss: 0.9985]
[2022-03-23 01:06:25 AM-train.py-INFO:2022-03-23 01:06:25.405624, Epoch: [003/020], Step: [0731/4779], Loss: 0.9975]
[2022-03-23 01:06:27 AM-train.py-INFO:2022-03-23 01:06:27.498182, Epoch: [003/020], Step: [0736/4779], Loss: 0.9988]
[2022-03-23 01:06:29 AM-train.py-INFO:2022-03-23 01:06:29.588866, Epoch: [003/020], Step: [0741/4779], Loss: 1.0001]
[2022-03-23 01:06:31 AM-train.py-INFO:2022-03-23 01:06:31.687599, Epoch: [003/020], Step: [0746/4779], Loss: 0.9974]
[2022-03-23 01:06:33 AM-train.py-INFO:2022-03-23 01:06:33.908318, Epoch: [003/020], Step: [0751/4779], Loss: 0.9962]
[2022-03-23 01:06:36 AM-train.py-INFO:2022-03-23 01:06:36.188030, Epoch: [003/020], Step: [0756/4779], Loss: 0.9943]
[2022-03-23 01:06:38 AM-train.py-INFO:2022-03-23 01:06:38.396408, Epoch: [003/020], Step: [0761/4779], Loss: 0.9982]
[2022-03-23 01:06:40 AM-train.py-INFO:2022-03-23 01:06:40.708190, Epoch: [003/020], Step: [0766/4779], Loss: 0.9964]
[2022-03-23 01:06:42 AM-train.py-INFO:2022-03-23 01:06:42.994278, Epoch: [003/020], Step: [0771/4779], Loss: 0.9972]
[2022-03-23 01:06:44 AM-train.py-INFO:2022-03-23 01:06:44.987302, Epoch: [003/020], Step: [0776/4779], Loss: 0.9970]
[2022-03-23 01:06:47 AM-train.py-INFO:2022-03-23 01:06:47.093855, Epoch: [003/020], Step: [0781/4779], Loss: 0.9977]
[2022-03-23 01:06:49 AM-train.py-INFO:2022-03-23 01:06:49.260070, Epoch: [003/020], Step: [0786/4779], Loss: 0.9983]
[2022-03-23 01:06:51 AM-train.py-INFO:2022-03-23 01:06:51.492312, Epoch: [003/020], Step: [0791/4779], Loss: 0.9997]
[2022-03-23 01:06:53 AM-train.py-INFO:2022-03-23 01:06:53.674361, Epoch: [003/020], Step: [0796/4779], Loss: 0.9992]
[2022-03-23 01:06:55 AM-train.py-INFO:2022-03-23 01:06:55.997153, Epoch: [003/020], Step: [0801/4779], Loss: 0.9986]
[2022-03-23 01:06:58 AM-train.py-INFO:2022-03-23 01:06:58.201451, Epoch: [003/020], Step: [0806/4779], Loss: 0.9975]
[2022-03-23 01:07:00 AM-train.py-INFO:2022-03-23 01:07:00.407246, Epoch: [003/020], Step: [0811/4779], Loss: 0.9989]
[2022-03-23 01:07:02 AM-train.py-INFO:2022-03-23 01:07:02.592768, Epoch: [003/020], Step: [0816/4779], Loss: 0.9976]
[2022-03-23 01:07:04 AM-train.py-INFO:2022-03-23 01:07:04.703280, Epoch: [003/020], Step: [0821/4779], Loss: 0.9970]
[2022-03-23 01:07:06 AM-train.py-INFO:2022-03-23 01:07:06.979582, Epoch: [003/020], Step: [0826/4779], Loss: 0.9967]
[2022-03-23 01:07:09 AM-train.py-INFO:2022-03-23 01:07:09.225304, Epoch: [003/020], Step: [0831/4779], Loss: 0.9966]
[2022-03-23 01:07:11 AM-train.py-INFO:2022-03-23 01:07:11.295404, Epoch: [003/020], Step: [0836/4779], Loss: 0.9987]
[2022-03-23 01:07:13 AM-train.py-INFO:2022-03-23 01:07:13.591640, Epoch: [003/020], Step: [0841/4779], Loss: 0.9970]
[2022-03-23 01:07:15 AM-train.py-INFO:2022-03-23 01:07:15.918928, Epoch: [003/020], Step: [0846/4779], Loss: 0.9947]
[2022-03-23 01:07:18 AM-train.py-INFO:2022-03-23 01:07:18.192416, Epoch: [003/020], Step: [0851/4779], Loss: 0.9949]
[2022-03-23 01:07:20 AM-train.py-INFO:2022-03-23 01:07:20.580522, Epoch: [003/020], Step: [0856/4779], Loss: 0.9937]
[2022-03-23 01:07:22 AM-train.py-INFO:2022-03-23 01:07:22.903099, Epoch: [003/020], Step: [0861/4779], Loss: 0.9950]
[2022-03-23 01:07:25 AM-train.py-INFO:2022-03-23 01:07:25.290340, Epoch: [003/020], Step: [0866/4779], Loss: 0.9933]
[2022-03-23 01:07:27 AM-train.py-INFO:2022-03-23 01:07:27.598461, Epoch: [003/020], Step: [0871/4779], Loss: 0.9922]
[2022-03-23 01:07:29 AM-train.py-INFO:2022-03-23 01:07:29.796125, Epoch: [003/020], Step: [0876/4779], Loss: 0.9894]
[2022-03-23 01:07:32 AM-train.py-INFO:2022-03-23 01:07:32.000146, Epoch: [003/020], Step: [0881/4779], Loss: 0.9904]
[2022-03-23 01:07:34 AM-train.py-INFO:2022-03-23 01:07:34.385730, Epoch: [003/020], Step: [0886/4779], Loss: 0.9920]
[2022-03-23 01:07:36 AM-train.py-INFO:2022-03-23 01:07:36.693991, Epoch: [003/020], Step: [0891/4779], Loss: 0.9923]
[2022-03-23 01:07:38 AM-train.py-INFO:2022-03-23 01:07:38.898440, Epoch: [003/020], Step: [0896/4779], Loss: 0.9938]
[2022-03-23 01:07:41 AM-train.py-INFO:2022-03-23 01:07:41.496513, Epoch: [003/020], Step: [0901/4779], Loss: 0.9939]
[2022-03-23 01:07:43 AM-train.py-INFO:2022-03-23 01:07:43.806265, Epoch: [003/020], Step: [0906/4779], Loss: 0.9942]
[2022-03-23 01:07:46 AM-train.py-INFO:2022-03-23 01:07:46.104592, Epoch: [003/020], Step: [0911/4779], Loss: 0.9944]
[2022-03-23 01:07:48 AM-train.py-INFO:2022-03-23 01:07:48.392114, Epoch: [003/020], Step: [0916/4779], Loss: 0.9938]
[2022-03-23 01:07:50 AM-train.py-INFO:2022-03-23 01:07:50.601738, Epoch: [003/020], Step: [0921/4779], Loss: 0.9951]
[2022-03-23 01:07:52 AM-train.py-INFO:2022-03-23 01:07:52.596830, Epoch: [003/020], Step: [0926/4779], Loss: 0.9932]
[2022-03-23 01:07:54 AM-train.py-INFO:2022-03-23 01:07:54.600262, Epoch: [003/020], Step: [0931/4779], Loss: 0.9922]
[2022-03-23 01:07:56 AM-train.py-INFO:2022-03-23 01:07:56.587452, Epoch: [003/020], Step: [0936/4779], Loss: 0.9922]
[2022-03-23 01:07:58 AM-train.py-INFO:2022-03-23 01:07:58.680205, Epoch: [003/020], Step: [0941/4779], Loss: 0.9931]
[2022-03-23 01:08:00 AM-train.py-INFO:2022-03-23 01:08:00.894478, Epoch: [003/020], Step: [0946/4779], Loss: 0.9930]
[2022-03-23 01:08:03 AM-train.py-INFO:2022-03-23 01:08:03.309083, Epoch: [003/020], Step: [0951/4779], Loss: 0.9926]
[2022-03-23 01:08:05 AM-train.py-INFO:2022-03-23 01:08:05.583225, Epoch: [003/020], Step: [0956/4779], Loss: 0.9903]
[2022-03-23 01:08:07 AM-train.py-INFO:2022-03-23 01:08:07.592954, Epoch: [003/020], Step: [0961/4779], Loss: 0.9923]
[2022-03-23 01:08:09 AM-train.py-INFO:2022-03-23 01:08:09.594609, Epoch: [003/020], Step: [0966/4779], Loss: 0.9927]
[2022-03-23 01:08:11 AM-train.py-INFO:2022-03-23 01:08:11.587104, Epoch: [003/020], Step: [0971/4779], Loss: 0.9928]
[2022-03-23 01:08:13 AM-train.py-INFO:2022-03-23 01:08:13.586659, Epoch: [003/020], Step: [0976/4779], Loss: 0.9933]
[2022-03-23 01:08:15 AM-train.py-INFO:2022-03-23 01:08:15.595142, Epoch: [003/020], Step: [0981/4779], Loss: 0.9947]
[2022-03-23 01:08:17 AM-train.py-INFO:2022-03-23 01:08:17.686839, Epoch: [003/020], Step: [0986/4779], Loss: 0.9955]
[2022-03-23 01:08:19 AM-train.py-INFO:2022-03-23 01:08:19.689099, Epoch: [003/020], Step: [0991/4779], Loss: 0.9978]
[2022-03-23 01:08:21 AM-train.py-INFO:2022-03-23 01:08:21.693559, Epoch: [003/020], Step: [0996/4779], Loss: 0.9989]
[2022-03-23 01:08:23 AM-train.py-INFO:2022-03-23 01:08:23.690518, Epoch: [003/020], Step: [1001/4779], Loss: 1.0002]
[2022-03-23 01:08:25 AM-train.py-INFO:2022-03-23 01:08:25.688870, Epoch: [003/020], Step: [1006/4779], Loss: 1.0011]
[2022-03-23 01:08:27 AM-train.py-INFO:2022-03-23 01:08:27.706092, Epoch: [003/020], Step: [1011/4779], Loss: 1.0009]
[2022-03-23 01:08:29 AM-train.py-INFO:2022-03-23 01:08:29.689750, Epoch: [003/020], Step: [1016/4779], Loss: 1.0048]
[2022-03-23 01:08:31 AM-train.py-INFO:2022-03-23 01:08:31.691977, Epoch: [003/020], Step: [1021/4779], Loss: 1.0037]
[2022-03-23 01:08:33 AM-train.py-INFO:2022-03-23 01:08:33.983227, Epoch: [003/020], Step: [1026/4779], Loss: 1.0055]
[2022-03-23 01:08:36 AM-train.py-INFO:2022-03-23 01:08:36.198643, Epoch: [003/020], Step: [1031/4779], Loss: 1.0061]
[2022-03-23 01:08:38 AM-train.py-INFO:2022-03-23 01:08:38.502738, Epoch: [003/020], Step: [1036/4779], Loss: 1.0072]
[2022-03-23 01:08:40 AM-train.py-INFO:2022-03-23 01:08:40.756097, Epoch: [003/020], Step: [1041/4779], Loss: 1.0079]
[2022-03-23 01:08:43 AM-train.py-INFO:2022-03-23 01:08:43.093171, Epoch: [003/020], Step: [1046/4779], Loss: 1.0078]
[2022-03-23 01:08:45 AM-train.py-INFO:2022-03-23 01:08:45.096165, Epoch: [003/020], Step: [1051/4779], Loss: 1.0067]
[2022-03-23 01:08:47 AM-train.py-INFO:2022-03-23 01:08:47.189545, Epoch: [003/020], Step: [1056/4779], Loss: 1.0066]
[2022-03-23 01:08:49 AM-train.py-INFO:2022-03-23 01:08:49.290459, Epoch: [003/020], Step: [1061/4779], Loss: 1.0068]
[2022-03-23 01:08:51 AM-train.py-INFO:2022-03-23 01:08:51.291806, Epoch: [003/020], Step: [1066/4779], Loss: 1.0074]
[2022-03-23 01:08:53 AM-train.py-INFO:2022-03-23 01:08:53.295522, Epoch: [003/020], Step: [1071/4779], Loss: 1.0066]
[2022-03-23 01:08:55 AM-train.py-INFO:2022-03-23 01:08:55.294839, Epoch: [003/020], Step: [1076/4779], Loss: 1.0080]
[2022-03-23 01:08:57 AM-train.py-INFO:2022-03-23 01:08:57.282514, Epoch: [003/020], Step: [1081/4779], Loss: 1.0075]
[2022-03-23 01:08:59 AM-train.py-INFO:2022-03-23 01:08:59.293882, Epoch: [003/020], Step: [1086/4779], Loss: 1.0075]
[2022-03-23 01:09:01 AM-train.py-INFO:2022-03-23 01:09:01.293334, Epoch: [003/020], Step: [1091/4779], Loss: 1.0067]
[2022-03-23 01:09:03 AM-train.py-INFO:2022-03-23 01:09:03.290696, Epoch: [003/020], Step: [1096/4779], Loss: 1.0045]
[2022-03-23 01:09:05 AM-train.py-INFO:2022-03-23 01:09:05.592569, Epoch: [003/020], Step: [1101/4779], Loss: 1.0041]
[2022-03-23 01:09:07 AM-train.py-INFO:2022-03-23 01:09:07.591535, Epoch: [003/020], Step: [1106/4779], Loss: 1.0034]
[2022-03-23 01:09:09 AM-train.py-INFO:2022-03-23 01:09:09.586229, Epoch: [003/020], Step: [1111/4779], Loss: 1.0038]
[2022-03-23 01:09:11 AM-train.py-INFO:2022-03-23 01:09:11.685685, Epoch: [003/020], Step: [1116/4779], Loss: 1.0049]
[2022-03-23 01:09:13 AM-train.py-INFO:2022-03-23 01:09:13.692992, Epoch: [003/020], Step: [1121/4779], Loss: 1.0080]
[2022-03-23 01:09:15 AM-train.py-INFO:2022-03-23 01:09:15.692844, Epoch: [003/020], Step: [1126/4779], Loss: 1.0069]
[2022-03-23 01:09:17 AM-train.py-INFO:2022-03-23 01:09:17.688154, Epoch: [003/020], Step: [1131/4779], Loss: 1.0071]
[2022-03-23 01:09:19 AM-train.py-INFO:2022-03-23 01:09:19.782800, Epoch: [003/020], Step: [1136/4779], Loss: 1.0069]
[2022-03-23 01:09:21 AM-train.py-INFO:2022-03-23 01:09:21.794577, Epoch: [003/020], Step: [1141/4779], Loss: 1.0077]
[2022-03-23 01:09:23 AM-train.py-INFO:2022-03-23 01:09:23.789123, Epoch: [003/020], Step: [1146/4779], Loss: 1.0075]
[2022-03-23 01:09:25 AM-train.py-INFO:2022-03-23 01:09:25.790805, Epoch: [003/020], Step: [1151/4779], Loss: 1.0085]
[2022-03-23 01:09:27 AM-train.py-INFO:2022-03-23 01:09:27.990130, Epoch: [003/020], Step: [1156/4779], Loss: 1.0089]
[2022-03-23 01:09:30 AM-train.py-INFO:2022-03-23 01:09:30.207937, Epoch: [003/020], Step: [1161/4779], Loss: 1.0084]
[2022-03-23 01:09:32 AM-train.py-INFO:2022-03-23 01:09:32.480572, Epoch: [003/020], Step: [1166/4779], Loss: 1.0084]
[2022-03-23 01:09:34 AM-train.py-INFO:2022-03-23 01:09:34.490794, Epoch: [003/020], Step: [1171/4779], Loss: 1.0080]
[2022-03-23 01:09:36 AM-train.py-INFO:2022-03-23 01:09:36.788337, Epoch: [003/020], Step: [1176/4779], Loss: 1.0070]
[2022-03-23 01:09:39 AM-train.py-INFO:2022-03-23 01:09:39.203831, Epoch: [003/020], Step: [1181/4779], Loss: 1.0077]
[2022-03-23 01:09:41 AM-train.py-INFO:2022-03-23 01:09:41.504218, Epoch: [003/020], Step: [1186/4779], Loss: 1.0083]
[2022-03-23 01:09:43 AM-train.py-INFO:2022-03-23 01:09:43.770003, Epoch: [003/020], Step: [1191/4779], Loss: 1.0071]
[2022-03-23 01:09:45 AM-train.py-INFO:2022-03-23 01:09:45.986502, Epoch: [003/020], Step: [1196/4779], Loss: 1.0067]
[2022-03-23 01:09:48 AM-train.py-INFO:2022-03-23 01:09:48.200517, Epoch: [003/020], Step: [1201/4779], Loss: 1.0055]
[2022-03-23 01:09:50 AM-train.py-INFO:2022-03-23 01:09:50.483221, Epoch: [003/020], Step: [1206/4779], Loss: 1.0049]
[2022-03-23 01:09:52 AM-train.py-INFO:2022-03-23 01:09:52.685332, Epoch: [003/020], Step: [1211/4779], Loss: 1.0046]
[2022-03-23 01:09:55 AM-train.py-INFO:2022-03-23 01:09:55.004049, Epoch: [003/020], Step: [1216/4779], Loss: 1.0062]
[2022-03-23 01:09:57 AM-train.py-INFO:2022-03-23 01:09:57.288538, Epoch: [003/020], Step: [1221/4779], Loss: 1.0085]
[2022-03-23 01:09:59 AM-train.py-INFO:2022-03-23 01:09:59.500085, Epoch: [003/020], Step: [1226/4779], Loss: 1.0090]
[2022-03-23 01:10:01 AM-train.py-INFO:2022-03-23 01:10:01.693529, Epoch: [003/020], Step: [1231/4779], Loss: 1.0075]
[2022-03-23 01:10:03 AM-train.py-INFO:2022-03-23 01:10:03.880428, Epoch: [003/020], Step: [1236/4779], Loss: 1.0084]
[2022-03-23 01:10:06 AM-train.py-INFO:2022-03-23 01:10:06.108307, Epoch: [003/020], Step: [1241/4779], Loss: 1.0091]
[2022-03-23 01:10:08 AM-train.py-INFO:2022-03-23 01:10:08.413945, Epoch: [003/020], Step: [1246/4779], Loss: 1.0088]
[2022-03-23 01:10:10 AM-train.py-INFO:2022-03-23 01:10:10.723585, Epoch: [003/020], Step: [1251/4779], Loss: 1.0094]
[2022-03-23 01:10:12 AM-train.py-INFO:2022-03-23 01:10:12.978036, Epoch: [003/020], Step: [1256/4779], Loss: 1.0083]
[2022-03-23 01:10:15 AM-train.py-INFO:2022-03-23 01:10:15.197986, Epoch: [003/020], Step: [1261/4779], Loss: 1.0074]
[2022-03-23 01:10:17 AM-train.py-INFO:2022-03-23 01:10:17.397068, Epoch: [003/020], Step: [1266/4779], Loss: 1.0067]
[2022-03-23 01:10:19 AM-train.py-INFO:2022-03-23 01:10:19.598119, Epoch: [003/020], Step: [1271/4779], Loss: 1.0068]
[2022-03-23 01:10:21 AM-train.py-INFO:2022-03-23 01:10:21.884104, Epoch: [003/020], Step: [1276/4779], Loss: 1.0093]
[2022-03-23 01:10:24 AM-train.py-INFO:2022-03-23 01:10:24.200404, Epoch: [003/020], Step: [1281/4779], Loss: 1.0076]
[2022-03-23 01:10:26 AM-train.py-INFO:2022-03-23 01:10:26.289343, Epoch: [003/020], Step: [1286/4779], Loss: 1.0075]
[2022-03-23 01:10:28 AM-train.py-INFO:2022-03-23 01:10:28.393742, Epoch: [003/020], Step: [1291/4779], Loss: 1.0060]
[2022-03-23 01:10:30 AM-train.py-INFO:2022-03-23 01:10:30.489280, Epoch: [003/020], Step: [1296/4779], Loss: 1.0060]
[2022-03-23 01:10:32 AM-train.py-INFO:2022-03-23 01:10:32.658348, Epoch: [003/020], Step: [1301/4779], Loss: 1.0059]
[2022-03-23 01:10:34 AM-train.py-INFO:2022-03-23 01:10:34.888436, Epoch: [003/020], Step: [1306/4779], Loss: 1.0057]
[2022-03-23 01:10:37 AM-train.py-INFO:2022-03-23 01:10:37.090849, Epoch: [003/020], Step: [1311/4779], Loss: 1.0059]
[2022-03-23 01:10:39 AM-train.py-INFO:2022-03-23 01:10:39.099367, Epoch: [003/020], Step: [1316/4779], Loss: 1.0047]
[2022-03-23 01:10:41 AM-train.py-INFO:2022-03-23 01:10:41.287064, Epoch: [003/020], Step: [1321/4779], Loss: 1.0045]
[2022-03-23 01:10:43 AM-train.py-INFO:2022-03-23 01:10:43.589746, Epoch: [003/020], Step: [1326/4779], Loss: 1.0051]
[2022-03-23 01:10:45 AM-train.py-INFO:2022-03-23 01:10:45.595384, Epoch: [003/020], Step: [1331/4779], Loss: 1.0054]
[2022-03-23 01:10:47 AM-train.py-INFO:2022-03-23 01:10:47.694686, Epoch: [003/020], Step: [1336/4779], Loss: 1.0044]
[2022-03-23 01:10:49 AM-train.py-INFO:2022-03-23 01:10:49.699289, Epoch: [003/020], Step: [1341/4779], Loss: 1.0059]
[2022-03-23 01:10:51 AM-train.py-INFO:2022-03-23 01:10:51.693694, Epoch: [003/020], Step: [1346/4779], Loss: 1.0049]
[2022-03-23 01:10:53 AM-train.py-INFO:2022-03-23 01:10:53.694090, Epoch: [003/020], Step: [1351/4779], Loss: 1.0059]
[2022-03-23 01:10:55 AM-train.py-INFO:2022-03-23 01:10:55.798669, Epoch: [003/020], Step: [1356/4779], Loss: 1.0074]
[2022-03-23 01:10:57 AM-train.py-INFO:2022-03-23 01:10:57.794892, Epoch: [003/020], Step: [1361/4779], Loss: 1.0070]
[2022-03-23 01:10:59 AM-train.py-INFO:2022-03-23 01:10:59.794541, Epoch: [003/020], Step: [1366/4779], Loss: 1.0075]
[2022-03-23 01:11:01 AM-train.py-INFO:2022-03-23 01:11:01.978987, Epoch: [003/020], Step: [1371/4779], Loss: 1.0080]
[2022-03-23 01:11:04 AM-train.py-INFO:2022-03-23 01:11:04.183271, Epoch: [003/020], Step: [1376/4779], Loss: 1.0068]
[2022-03-23 01:11:06 AM-train.py-INFO:2022-03-23 01:11:06.469156, Epoch: [003/020], Step: [1381/4779], Loss: 1.0083]
[2022-03-23 01:11:08 AM-train.py-INFO:2022-03-23 01:11:08.486694, Epoch: [003/020], Step: [1386/4779], Loss: 1.0082]
[2022-03-23 01:11:10 AM-train.py-INFO:2022-03-23 01:11:10.491071, Epoch: [003/020], Step: [1391/4779], Loss: 1.0084]
[2022-03-23 01:11:12 AM-train.py-INFO:2022-03-23 01:11:12.493908, Epoch: [003/020], Step: [1396/4779], Loss: 1.0086]
[2022-03-23 01:11:14 AM-train.py-INFO:2022-03-23 01:11:14.488880, Epoch: [003/020], Step: [1401/4779], Loss: 1.0094]
[2022-03-23 01:11:16 AM-train.py-INFO:2022-03-23 01:11:16.591747, Epoch: [003/020], Step: [1406/4779], Loss: 1.0094]
[2022-03-23 01:11:18 AM-train.py-INFO:2022-03-23 01:11:18.595518, Epoch: [003/020], Step: [1411/4779], Loss: 1.0084]
[2022-03-23 01:11:20 AM-train.py-INFO:2022-03-23 01:11:20.587806, Epoch: [003/020], Step: [1416/4779], Loss: 1.0089]
[2022-03-23 01:11:22 AM-train.py-INFO:2022-03-23 01:11:22.592114, Epoch: [003/020], Step: [1421/4779], Loss: 1.0077]
[2022-03-23 01:11:24 AM-train.py-INFO:2022-03-23 01:11:24.594754, Epoch: [003/020], Step: [1426/4779], Loss: 1.0078]
[2022-03-23 01:11:26 AM-train.py-INFO:2022-03-23 01:11:26.689145, Epoch: [003/020], Step: [1431/4779], Loss: 1.0068]
[2022-03-23 01:11:28 AM-train.py-INFO:2022-03-23 01:11:28.786466, Epoch: [003/020], Step: [1436/4779], Loss: 1.0076]
[2022-03-23 01:11:31 AM-train.py-INFO:2022-03-23 01:11:31.023527, Epoch: [003/020], Step: [1441/4779], Loss: 1.0069]
[2022-03-23 01:11:33 AM-train.py-INFO:2022-03-23 01:11:33.294054, Epoch: [003/020], Step: [1446/4779], Loss: 1.0089]
[2022-03-23 01:11:35 AM-train.py-INFO:2022-03-23 01:11:35.505289, Epoch: [003/020], Step: [1451/4779], Loss: 1.0082]
[2022-03-23 01:11:37 AM-train.py-INFO:2022-03-23 01:11:37.594610, Epoch: [003/020], Step: [1456/4779], Loss: 1.0075]
[2022-03-23 01:11:39 AM-train.py-INFO:2022-03-23 01:11:39.785945, Epoch: [003/020], Step: [1461/4779], Loss: 1.0072]
[2022-03-23 01:11:42 AM-train.py-INFO:2022-03-23 01:11:42.088552, Epoch: [003/020], Step: [1466/4779], Loss: 1.0077]
[2022-03-23 01:11:44 AM-train.py-INFO:2022-03-23 01:11:44.377076, Epoch: [003/020], Step: [1471/4779], Loss: 1.0078]
[2022-03-23 01:11:46 AM-train.py-INFO:2022-03-23 01:11:46.896657, Epoch: [003/020], Step: [1476/4779], Loss: 1.0075]
[2022-03-23 01:11:49 AM-train.py-INFO:2022-03-23 01:11:49.104839, Epoch: [003/020], Step: [1481/4779], Loss: 1.0064]
[2022-03-23 01:11:51 AM-train.py-INFO:2022-03-23 01:11:51.294931, Epoch: [003/020], Step: [1486/4779], Loss: 1.0072]
[2022-03-23 01:11:53 AM-train.py-INFO:2022-03-23 01:11:53.595077, Epoch: [003/020], Step: [1491/4779], Loss: 1.0076]
[2022-03-23 01:11:55 AM-train.py-INFO:2022-03-23 01:11:55.799178, Epoch: [003/020], Step: [1496/4779], Loss: 1.0075]
[2022-03-23 01:11:57 AM-train.py-INFO:2022-03-23 01:11:57.998400, Epoch: [003/020], Step: [1501/4779], Loss: 1.0072]
[2022-03-23 01:12:00 AM-train.py-INFO:2022-03-23 01:12:00.207994, Epoch: [003/020], Step: [1506/4779], Loss: 1.0075]
[2022-03-23 01:12:02 AM-train.py-INFO:2022-03-23 01:12:02.505753, Epoch: [003/020], Step: [1511/4779], Loss: 1.0103]
[2022-03-23 01:12:04 AM-train.py-INFO:2022-03-23 01:12:04.797917, Epoch: [003/020], Step: [1516/4779], Loss: 1.0109]
[2022-03-23 01:12:07 AM-train.py-INFO:2022-03-23 01:12:07.196175, Epoch: [003/020], Step: [1521/4779], Loss: 1.0105]
[2022-03-23 01:12:09 AM-train.py-INFO:2022-03-23 01:12:09.588508, Epoch: [003/020], Step: [1526/4779], Loss: 1.0096]
[2022-03-23 01:12:11 AM-train.py-INFO:2022-03-23 01:12:11.702713, Epoch: [003/020], Step: [1531/4779], Loss: 1.0088]
[2022-03-23 01:12:13 AM-train.py-INFO:2022-03-23 01:12:13.693453, Epoch: [003/020], Step: [1536/4779], Loss: 1.0086]
[2022-03-23 01:12:15 AM-train.py-INFO:2022-03-23 01:12:15.883366, Epoch: [003/020], Step: [1541/4779], Loss: 1.0090]
[2022-03-23 01:12:18 AM-train.py-INFO:2022-03-23 01:12:18.095994, Epoch: [003/020], Step: [1546/4779], Loss: 1.0086]
[2022-03-23 01:12:20 AM-train.py-INFO:2022-03-23 01:12:20.491187, Epoch: [003/020], Step: [1551/4779], Loss: 1.0082]
[2022-03-23 01:12:22 AM-train.py-INFO:2022-03-23 01:12:22.490227, Epoch: [003/020], Step: [1556/4779], Loss: 1.0075]
[2022-03-23 01:12:24 AM-train.py-INFO:2022-03-23 01:12:24.490146, Epoch: [003/020], Step: [1561/4779], Loss: 1.0077]
